review_id,business_id,user_id,stars,text,date
R5168,B215,U467,1,Terrible experience. Cold food.,2024-05-18
R5169,B227,U328,3,Slightly delayed.,2023-01-01
R5170,B152,U56,2,Never again. Terrible experience.,2023-10-17
R5171,B289,U247,3,Decent price.,2025-08-18
R5172,B253,U101,3,Average food.,2020-03-19
R5173,B228,U452,3,Slightly delayed.,2022-08-26
R5174,B295,U229,1,Terrible experience. Cold food.,2021-12-14
R5175,B278,U327,5,Loved it. Amazing service.,2023-02-05
R5176,B200,U471,3,It was okay.,2021-01-07
R5177,B295,U118,1,Never again. Cold food.,2025-08-11
R5178,B137,U178,5,Amazing service. Will come again.,2025-10-24
R5179,B269,U25,2,Waste of money. Never again.,2023-09-12
R5180,B210,U136,2,Rude staff. Cold food.,2024-03-10
R5181,B212,U344,4,Amazing service. Great food!,2024-12-25
R5182,B200,U167,5,Amazing service. Delicious.,2022-06-26
R5183,B101,U17,2,Cold food. Terrible experience.,2025-07-09
R5184,B202,U335,3,Not bad but not great.,2022-05-21
R5185,B261,U379,4,Will come again. Loved it.,2021-04-28
R5186,B255,U72,5,Great food! Great food!,2021-03-23
R5187,B108,U395,2,Waste of money. Cold food.,2024-10-25
R5188,B217,U376,1,Waste of money. Never again.,2020-08-15
R5189,B199,U125,1,Waste of money. Rude staff.,2025-05-21
R5190,B181,U87,5,Amazing service. Will come again.,2020-04-28
R5191,B216,U195,1,Never again. Never again.,2025-03-27
R5192,B212,U182,4,Great food! Will come again.,2025-01-21
R5193,B132,U411,2,Never again. Terrible experience.,2020-10-26
R5194,B180,U424,5,Will come again. Amazing service.,2020-05-11
R5195,B112,U198,5,Amazing service. Great food!,2024-04-11
R5196,B179,U425,2,Never again. Never again.,2021-05-20
R5197,B259,U435,5,Amazing service. Loved it.,2021-05-01
R5198,B263,U264,4,Great food! Great food!,2020-12-28
R5199,B121,U226,3,Decent price.,2023-09-10
R5200,B290,U432,2,Never again. Terrible experience.,2023-06-06
R5201,B233,U131,5,Loved it. Loved it.,2025-06-09
R5202,B258,U28,2,Cold food. Waste of money.,2024-04-27
R5203,B212,U451,3,Slightly delayed.,2022-12-03
R5204,B132,U309,3,Decent price.,2024-04-15
R5205,B250,U55,3,Slightly delayed.,2020-11-22
R5206,B110,U330,1,Cold food. Rude staff.,2024-02-05
R5207,B112,U492,5,Delicious. Will come again.,2024-09-22
R5208,B139,U377,4,Loved it. Delicious.,2023-10-19
R5209,B143,U301,2,Never again. Waste of money.,2024-09-25
R5210,B171,U32,2,Rude staff. Never again.,2022-06-16
R5211,B147,U429,4,Delicious. Amazing service.,2023-02-09
R5212,B214,U130,1,Waste of money. Rude staff.,2023-04-02
R5213,B217,U277,2,Terrible experience. Never again.,2025-07-23
R5214,B193,U90,3,Not bad but not great.,2022-03-07
R5215,B279,U333,3,Slightly delayed.,2021-10-15
R5216,B260,U121,2,Rude staff. Never again.,2021-10-26
R5217,B295,U500,1,Terrible experience. Rude staff.,2020-11-22
R5218,B114,U16,1,Never again. Waste of money.,2023-03-19
R5219,B296,U265,4,Amazing service. Amazing service.,2024-01-23
R5220,B253,U286,3,Slightly delayed.,2021-03-05
R5221,B219,U23,3,It was okay.,2020-01-06
R5222,B125,U90,3,Average food.,2020-01-03
R5223,B134,U237,5,Delicious. Will come again.,2023-07-04
R5224,B117,U466,3,It was okay.,2020-09-27
R5225,B132,U471,1,Never again. Never again.,2025-08-23
R5226,B135,U6,4,Will come again. Great food!,2024-02-27
R5227,B161,U97,3,Not bad but not great.,2022-07-26
R5228,B278,U32,4,Great food! Loved it.,2025-04-18
R5229,B157,U476,3,Not bad but not great.,2022-11-08
R5230,B256,U262,1,Terrible experience. Never again.,2020-08-09
R5231,B265,U329,1,Waste of money. Never again.,2021-04-11
R5232,B250,U444,2,Cold food. Waste of money.,2024-06-27
R5233,B224,U2,2,Terrible experience. Terrible experience.,2021-12-25
R5234,B254,U428,5,Great food! Will come again.,2023-03-01
R5235,B250,U419,3,Not bad but not great.,2022-06-24
R5236,B166,U195,3,Slightly delayed.,2023-02-11
R5237,B104,U463,3,It was okay.,2025-01-14
R5238,B140,U217,2,Waste of money. Waste of money.,2022-02-03
R5239,B167,U470,5,Great food! Will come again.,2022-05-28
R5240,B205,U361,2,Terrible experience. Terrible experience.,2021-05-01
R5241,B113,U278,3,Decent price.,2022-02-13
R5242,B187,U138,5,Delicious. Delicious.,2024-08-02
R5243,B285,U8,1,Never again. Never again.,2022-09-25
R5244,B236,U215,2,Rude staff. Waste of money.,2024-04-10
R5245,B264,U194,4,Delicious. Amazing service.,2024-12-19
R5246,B137,U208,4,Delicious. Delicious.,2021-07-20
R5247,B299,U271,1,Waste of money. Terrible experience.,2021-09-14
R5248,B160,U267,4,Delicious. Delicious.,2025-10-04
R5249,B143,U271,3,Decent price.,2025-11-21
R5250,B291,U38,5,Will come again. Delicious.,2022-01-12
R5251,B270,U93,4,Delicious. Will come again.,2022-08-28
R5252,B169,U233,2,Terrible experience. Never again.,2023-01-23
R5253,B193,U65,2,Never again. Rude staff.,2020-02-05
R5254,B195,U233,5,Will come again. Loved it.,2025-09-19
R5255,B112,U426,3,Slightly delayed.,2021-07-01
R5256,B130,U284,4,Loved it. Great food!,2020-10-12
R5257,B140,U482,3,Average food.,2020-08-12
R5258,B235,U161,2,Cold food. Never again.,2020-08-16
R5259,B183,U362,2,Waste of money. Cold food.,2020-11-24
R5260,B272,U152,4,Amazing service. Will come again.,2023-10-06
R5261,B158,U278,5,Great food! Great food!,2025-11-18
R5262,B296,U48,1,Rude staff. Cold food.,2024-12-19
R5263,B266,U482,3,Decent price.,2021-07-09
R5264,B181,U73,5,Amazing service. Amazing service.,2024-08-11
R5265,B260,U39,4,Delicious. Delicious.,2023-01-26
R5266,B105,U137,4,Loved it. Loved it.,2021-02-27
R5267,B140,U349,2,Never again. Cold food.,2022-06-16
R5268,B273,U164,3,It was okay.,2023-09-05
R5269,B120,U73,5,Great food! Delicious.,2021-06-16
R5270,B263,U10,4,Great food! Delicious.,2025-01-03
R5271,B257,U474,4,Will come again. Amazing service.,2025-06-14
R5272,B197,U487,3,Not bad but not great.,2020-08-06
R5273,B182,U143,4,Amazing service. Amazing service.,2023-03-17
R5274,B188,U313,4,Amazing service. Delicious.,2022-12-26
R5275,B117,U30,5,Loved it. Great food!,2020-08-17
R5276,B159,U83,1,Never again. Rude staff.,2025-05-23
R5277,B151,U47,2,Waste of money. Rude staff.,2021-07-03
R5278,B148,U474,4,Will come again. Delicious.,2022-01-16
R5279,B246,U403,1,Terrible experience. Terrible experience.,2022-09-21
R5280,B297,U60,2,Terrible experience. Terrible experience.,2024-06-01
R5281,B267,U433,4,Delicious. Amazing service.,2023-02-27
R5282,B200,U162,3,It was okay.,2021-07-03
R5283,B248,U117,5,Great food! Loved it.,2023-01-27
R5284,B233,U103,5,Delicious. Amazing service.,2020-01-15
R5285,B113,U304,2,Terrible experience. Waste of money.,2022-11-01
R5286,B247,U490,3,It was okay.,2023-05-23
R5287,B299,U294,2,Terrible experience. Never again.,2022-09-23
R5288,B118,U117,2,Cold food. Cold food.,2025-03-26
R5289,B168,U268,3,Slightly delayed.,2023-07-19
R5290,B269,U110,5,Delicious. Delicious.,2023-06-05
R5291,B274,U143,5,Delicious. Loved it.,2023-02-14
R5292,B212,U492,3,It was okay.,2024-12-17
R5293,B118,U104,1,Rude staff. Waste of money.,2022-09-03
R5294,B179,U19,1,Rude staff. Terrible experience.,2022-06-02
R5295,B201,U397,5,Amazing service. Loved it.,2024-11-20
R5296,B196,U351,2,Waste of money. Rude staff.,2021-02-15
R5297,B109,U498,2,Cold food. Rude staff.,2025-06-15
R5298,B106,U269,3,Not bad but not great.,2021-06-28
R5299,B159,U216,3,Average food.,2024-01-13
R5300,B107,U280,3,Not bad but not great.,2023-01-24
R5301,B123,U230,3,Decent price.,2021-10-18
R5302,B262,U457,5,Amazing service. Loved it.,2022-09-17
R5303,B257,U156,5,Amazing service. Delicious.,2021-06-26
R5304,B244,U472,1,Rude staff. Waste of money.,2025-05-13
R5305,B289,U277,3,Average food.,2020-06-11
R5306,B169,U418,2,Terrible experience. Waste of money.,2023-05-23
R5307,B297,U185,4,Great food! Will come again.,2023-10-11
R5308,B200,U187,2,Cold food. Terrible experience.,2023-03-07
R5309,B199,U374,2,Never again. Rude staff.,2020-10-02
R5310,B152,U462,1,Never again. Cold food.,2022-02-02
R5311,B127,U375,1,Waste of money. Cold food.,2020-11-20
R5312,B251,U456,3,It was okay.,2021-02-03
R5313,B287,U399,1,Terrible experience. Waste of money.,2024-07-04
R5314,B266,U73,4,Delicious. Great food!,2022-05-23
R5315,B214,U350,3,Decent price.,2023-01-22
R5316,B197,U87,3,Average food.,2025-01-13
R5317,B170,U471,4,Delicious. Loved it.,2021-06-27
R5318,B273,U358,3,Not bad but not great.,2020-11-06
R5319,B137,U342,5,Great food! Great food!,2021-03-15
R5320,B198,U183,4,Loved it. Delicious.,2020-01-06
R5321,B204,U41,2,Waste of money. Terrible experience.,2022-02-11
R5322,B197,U442,3,Average food.,2025-03-12
R5323,B113,U133,3,Slightly delayed.,2023-11-20
R5324,B212,U225,2,Cold food. Terrible experience.,2022-01-27
R5325,B273,U52,3,Decent price.,2023-12-07
R5326,B233,U305,5,Amazing service. Will come again.,2024-01-12
R5327,B184,U330,1,Never again. Cold food.,2020-04-22
R5328,B184,U5,1,Terrible experience. Terrible experience.,2023-05-22
R5329,B123,U497,2,Never again. Rude staff.,2022-12-01
R5330,B225,U61,2,Rude staff. Never again.,2020-05-12
R5331,B212,U481,3,Average food.,2020-04-14
R5332,B204,U314,5,Great food! Delicious.,2025-05-03
R5333,B191,U154,4,Great food! Delicious.,2025-10-04
R5334,B242,U451,4,Amazing service. Loved it.,2024-10-06
R5335,B284,U184,3,Slightly delayed.,2022-04-12
R5336,B262,U76,5,Delicious. Loved it.,2020-06-13
R5337,B213,U18,3,It was okay.,2020-07-16
R5338,B288,U7,4,Delicious. Delicious.,2025-01-13
R5339,B190,U483,4,Delicious. Will come again.,2024-01-03
R5340,B124,U368,4,Delicious. Will come again.,2023-08-09
R5341,B250,U399,3,It was okay.,2025-04-16
R5342,B278,U356,5,Delicious. Loved it.,2025-03-23
R5343,B210,U292,1,Rude staff. Rude staff.,2022-05-19
R5344,B108,U442,3,Not bad but not great.,2021-01-01
R5345,B298,U252,3,Decent price.,2023-07-25
R5346,B271,U168,1,Rude staff. Cold food.,2020-04-06
R5347,B265,U38,1,Cold food. Terrible experience.,2023-04-13
R5348,B219,U131,3,Not bad but not great.,2021-07-06
R5349,B246,U236,1,Cold food. Terrible experience.,2024-05-06
R5350,B239,U32,3,Slightly delayed.,2025-03-22
R5351,B168,U360,3,Slightly delayed.,2021-04-26
R5352,B295,U170,2,Rude staff. Cold food.,2020-02-01
R5353,B160,U293,3,It was okay.,2020-11-14
R5354,B286,U126,4,Great food! Loved it.,2020-11-25
R5355,B178,U468,1,Never again. Never again.,2023-09-09
R5356,B191,U8,3,Average food.,2021-02-03
R5357,B101,U228,2,Waste of money. Waste of money.,2021-03-20
R5358,B196,U459,1,Terrible experience. Cold food.,2025-06-15
R5359,B241,U285,4,Loved it. Delicious.,2024-08-11
R5360,B111,U441,3,Slightly delayed.,2021-02-06
R5361,B271,U395,2,Never again. Never again.,2023-05-06
R5362,B255,U119,5,Will come again. Great food!,2021-07-22
R5363,B220,U453,4,Amazing service. Great food!,2025-03-15
R5364,B254,U267,5,Loved it. Loved it.,2021-02-09
R5365,B223,U456,1,Waste of money. Waste of money.,2020-12-20
R5366,B167,U465,4,Amazing service. Great food!,2023-02-03
R5367,B263,U432,3,Not bad but not great.,2021-04-23
R5368,B152,U4,3,Slightly delayed.,2021-04-14
R5369,B213,U51,3,Average food.,2025-10-24
R5370,B205,U181,2,Rude staff. Terrible experience.,2024-02-17
R5371,B150,U466,3,Slightly delayed.,2023-12-01
R5372,B141,U290,3,Not bad but not great.,2020-07-04
R5373,B188,U224,4,Great food! Delicious.,2021-09-12
R5374,B224,U282,2,Cold food. Never again.,2020-12-19
R5375,B289,U384,2,Cold food. Never again.,2023-12-16
R5376,B289,U196,2,Rude staff. Terrible experience.,2024-09-02
R5377,B274,U385,3,It was okay.,2022-04-16
R5378,B230,U440,2,Never again. Never again.,2021-02-18
R5379,B147,U312,3,Decent price.,2021-09-19
R5380,B225,U461,3,Decent price.,2021-09-09
R5381,B238,U444,2,Cold food. Cold food.,2020-11-04
R5382,B253,U87,5,Delicious. Amazing service.,2025-08-06
R5383,B125,U91,2,Terrible experience. Terrible experience.,2024-04-20
R5384,B168,U66,2,Cold food. Never again.,2025-04-05
R5385,B175,U31,3,Average food.,2022-02-09
R5386,B101,U143,1,Cold food. Waste of money.,2025-04-24
R5387,B221,U474,3,Average food.,2025-09-24
R5388,B154,U34,3,It was okay.,2023-06-19
R5389,B158,U364,3,Slightly delayed.,2021-12-01
R5390,B255,U66,5,Amazing service. Great food!,2020-11-07
R5391,B167,U480,5,Great food! Loved it.,2025-12-05
R5392,B125,U67,2,Rude staff. Rude staff.,2025-08-16
R5393,B211,U436,3,Not bad but not great.,2021-12-04
R5394,B122,U368,2,Rude staff. Cold food.,2021-01-25
R5395,B241,U48,4,Amazing service. Delicious.,2023-06-02
R5396,B240,U203,2,Waste of money. Cold food.,2021-01-22
R5397,B264,U177,3,It was okay.,2025-10-08
R5398,B238,U234,3,Decent price.,2023-06-13
R5399,B191,U50,3,Slightly delayed.,2024-09-08
R5400,B288,U394,3,Average food.,2020-11-01
R5401,B272,U46,5,Amazing service. Delicious.,2023-11-27
R5402,B117,U153,4,Great food! Will come again.,2023-10-02
R5403,B109,U384,2,Rude staff. Never again.,2024-04-04
R5404,B162,U135,3,It was okay.,2021-12-18
R5405,B245,U318,5,Loved it. Great food!,2023-07-06
R5406,B247,U291,3,Average food.,2020-04-04
R5407,B217,U250,3,Decent price.,2020-09-02
R5408,B197,U208,3,Not bad but not great.,2024-06-27
R5409,B267,U236,5,Will come again. Will come again.,2020-07-08
R5410,B260,U44,4,Will come again. Amazing service.,2024-09-26
R5411,B178,U186,3,Decent price.,2022-01-10
R5412,B162,U147,3,Slightly delayed.,2022-05-21
R5413,B128,U495,5,Great food! Will come again.,2023-07-07
R5414,B237,U395,4,Loved it. Delicious.,2021-12-08
R5415,B235,U177,2,Never again. Waste of money.,2020-05-21
R5416,B286,U86,4,Delicious. Will come again.,2023-04-05
R5417,B142,U69,2,Rude staff. Waste of money.,2023-02-03
R5418,B173,U496,3,Not bad but not great.,2021-05-07
R5419,B210,U471,2,Waste of money. Rude staff.,2025-06-21
R5420,B227,U137,4,Delicious. Loved it.,2025-03-04
R5421,B226,U436,3,Slightly delayed.,2024-11-02
R5422,B294,U377,3,Slightly delayed.,2023-10-22
R5423,B186,U379,5,Delicious. Great food!,2024-07-05
R5424,B233,U465,4,Amazing service. Loved it.,2025-02-22
R5425,B101,U293,3,Slightly delayed.,2025-07-09
R5426,B239,U287,5,Amazing service. Amazing service.,2022-04-05
R5427,B245,U499,4,Loved it. Will come again.,2021-06-22
R5428,B158,U187,3,It was okay.,2024-04-08
R5429,B214,U134,3,Average food.,2021-01-26
R5430,B142,U41,2,Rude staff. Terrible experience.,2025-06-28
R5431,B206,U256,3,Slightly delayed.,2023-01-12
R5432,B113,U190,3,Not bad but not great.,2023-12-13
R5433,B201,U256,4,Delicious. Loved it.,2022-08-13
R5434,B272,U370,5,Delicious. Loved it.,2025-06-07
R5435,B132,U224,2,Cold food. Rude staff.,2022-10-16
R5436,B228,U202,3,Not bad but not great.,2023-12-20
R5437,B249,U493,1,Never again. Waste of money.,2020-07-07
R5438,B192,U65,3,Not bad but not great.,2020-03-11
R5439,B211,U12,2,Cold food. Cold food.,2024-12-01
R5440,B125,U474,1,Never again. Cold food.,2024-05-17
R5441,B225,U418,3,It was okay.,2022-03-25
R5442,B129,U74,4,Will come again. Delicious.,2022-06-19
R5443,B139,U204,3,Decent price.,2022-08-06
R5444,B100,U437,3,It was okay.,2021-01-15
R5445,B209,U123,2,Cold food. Rude staff.,2022-12-19
R5446,B260,U93,2,Terrible experience. Cold food.,2023-02-27
R5447,B251,U27,3,Not bad but not great.,2025-05-21
R5448,B108,U101,2,Never again. Never again.,2021-03-14
R5449,B285,U398,2,Terrible experience. Cold food.,2022-05-07
R5450,B236,U232,3,It was okay.,2024-07-08
R5451,B235,U54,2,Waste of money. Rude staff.,2025-01-01
R5452,B221,U254,2,Never again. Terrible experience.,2024-06-06
R5453,B230,U41,2,Rude staff. Terrible experience.,2022-12-18
R5454,B122,U470,2,Waste of money. Terrible experience.,2024-05-11
R5455,B249,U186,2,Rude staff. Rude staff.,2025-05-24
R5456,B268,U456,4,Amazing service. Will come again.,2024-08-09
R5457,B247,U25,4,Loved it. Will come again.,2020-08-07
R5458,B234,U355,1,Rude staff. Terrible experience.,2024-07-26
R5459,B157,U114,2,Cold food. Rude staff.,2023-08-15
R5460,B185,U221,5,Amazing service. Delicious.,2023-11-11
R5461,B202,U100,4,Will come again. Amazing service.,2023-01-04
R5462,B290,U331,4,Loved it. Great food!,2020-11-23
R5463,B191,U417,4,Loved it. Amazing service.,2023-09-03
R5464,B145,U167,5,Great food! Loved it.,2025-09-22
R5465,B232,U13,5,Great food! Great food!,2021-08-28
R5466,B127,U34,2,Rude staff. Rude staff.,2022-03-11
R5467,B291,U62,4,Will come again. Amazing service.,2023-01-20
R5468,B120,U496,5,Loved it. Amazing service.,2024-12-26
R5469,B233,U391,5,Great food! Amazing service.,2023-09-26
R5470,B194,U85,4,Great food! Will come again.,2020-04-04
R5471,B234,U194,3,Average food.,2024-06-12
R5472,B207,U398,2,Rude staff. Never again.,2023-03-24
R5473,B156,U331,4,Great food! Delicious.,2021-10-24
R5474,B235,U177,2,Waste of money. Rude staff.,2021-12-12
R5475,B180,U424,5,Delicious. Loved it.,2025-11-07
R5476,B242,U76,3,Average food.,2021-03-21
R5477,B179,U359,2,Waste of money. Rude staff.,2024-04-17
R5478,B154,U90,1,Never again. Never again.,2020-05-12
R5479,B137,U401,5,Will come again. Amazing service.,2022-04-05
R5480,B132,U219,2,Rude staff. Waste of money.,2020-09-12
R5481,B109,U204,2,Terrible experience. Waste of money.,2020-01-18
R5482,B269,U262,4,Will come again. Great food!,2021-07-20
R5483,B179,U392,4,Will come again. Great food!,2024-03-27
R5484,B264,U20,4,Amazing service. Will come again.,2020-01-16
R5485,B257,U203,5,Great food! Amazing service.,2020-06-21
R5486,B223,U458,1,Never again. Rude staff.,2024-11-18
R5487,B147,U494,2,Rude staff. Terrible experience.,2023-11-26
R5488,B241,U274,4,Will come again. Loved it.,2022-07-16
R5489,B178,U227,2,Rude staff. Cold food.,2022-03-05
R5490,B197,U497,3,Average food.,2021-12-05
R5491,B186,U488,3,Average food.,2021-12-17
R5492,B196,U387,1,Terrible experience. Terrible experience.,2024-05-09
R5493,B123,U287,1,Rude staff. Cold food.,2025-12-19
R5494,B291,U92,5,Amazing service. Amazing service.,2025-06-13
R5495,B240,U94,2,Terrible experience. Waste of money.,2024-06-07
R5496,B207,U461,2,Cold food. Terrible experience.,2023-04-27
R5497,B209,U35,2,Waste of money. Rude staff.,2025-02-18
R5498,B120,U204,4,Great food! Loved it.,2025-08-09
R5499,B289,U424,3,It was okay.,2021-01-16
R5500,B179,U439,2,Cold food. Rude staff.,2024-05-25
R5501,B202,U166,4,Great food! Delicious.,2021-01-22
R5502,B236,U397,2,Terrible experience. Rude staff.,2023-03-13
R5503,B250,U402,5,Great food! Delicious.,2022-11-13
R5504,B294,U425,5,Amazing service. Delicious.,2025-08-22
R5505,B281,U33,4,Loved it. Will come again.,2022-12-09
R5506,B157,U24,3,Decent price.,2022-06-09
R5507,B253,U410,2,Never again. Terrible experience.,2021-11-22
R5508,B218,U45,1,Terrible experience. Cold food.,2023-12-09
R5509,B121,U290,4,Great food! Great food!,2025-06-11
R5510,B251,U140,3,Decent price.,2020-10-22
R5511,B128,U370,5,Great food! Delicious.,2023-10-07
R5512,B123,U231,2,Never again. Cold food.,2024-08-12
R5513,B247,U245,4,Amazing service. Great food!,2020-03-01
R5514,B283,U223,4,Loved it. Amazing service.,2021-11-01
R5515,B295,U444,2,Terrible experience. Never again.,2025-08-04
R5516,B255,U77,4,Amazing service. Great food!,2022-02-07
R5517,B192,U385,4,Delicious. Amazing service.,2025-07-20
R5518,B118,U273,1,Waste of money. Waste of money.,2024-11-15
R5519,B142,U290,2,Waste of money. Terrible experience.,2024-08-07
R5520,B280,U219,2,Terrible experience. Rude staff.,2023-08-08
R5521,B166,U395,4,Great food! Delicious.,2021-03-15
R5522,B196,U236,2,Waste of money. Terrible experience.,2022-12-19
R5523,B212,U319,4,Delicious. Delicious.,2023-11-18
R5524,B242,U122,2,Waste of money. Cold food.,2025-04-21
R5525,B118,U104,1,Never again. Cold food.,2020-10-03
R5526,B285,U169,3,Decent price.,2022-04-01
R5527,B158,U327,4,Delicious. Delicious.,2022-03-08
R5528,B143,U24,1,Terrible experience. Rude staff.,2021-02-19
R5529,B251,U432,2,Terrible experience. Cold food.,2020-06-16
R5530,B194,U145,4,Will come again. Loved it.,2024-11-15
R5531,B268,U4,5,Loved it. Will come again.,2025-01-01
R5532,B133,U496,5,Amazing service. Will come again.,2024-08-13
